BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
3277352,Harry Potter y la cámara secreta / J.K. Rowling ; illustrado por Jim Kay ; traducción de inglés del Adolfo Muñoz y Nieves Martín Azofra.,"Rowling, J. K.","8498387655, 9788498387650",2016.,"Salamandra,","Potter Harry Fictitious character Juvenile fiction, Weasley Ron Fictitious character Juvenile fiction, Granger Hermione Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Spanish language materials, England Juvenile fiction",jcbk,ncln,NA,nga,09/01/2017,1
2500597,Hari Potta to fujicho no kishidan = Harry Potter and the Order of the Phoenix / J.K. Rowling cho ; Matsuoka Yūko yaku.,"Rowling, J. K.","4915512517, 4915512525, 9784915512513, 9784915512520",2004.,"Seizansha,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction, Japanese language materials Fiction",jcbk,ccln,NA,cen,09/01/2017,1
2203217,Harī Pottā to honō no goburēto = Harry Potter and the goblet of fire / J.K. Rōringu saku ; Matsuoka Yūko yaku.,"Rowling, J. K.","4915512452, 4915512460",c2002.,"Seizansha,","Wizards Juvenile fiction, Magic Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction, Japanese language materials Fiction",jcbk,ccln,NA,cen,09/01/2017,2
2613376,"Harry Potter and the half-blood prince [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; produced by David Heyman, David Barron ; screenplay by Steve Kloves ; directed by David Yates.",,"0780674316, 1419864173, 9780780674318, 9781419864179",c2009.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Teenagers Conduct of life Drama, Good and evil Drama, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,dlr,09/01/2017,1
2446851,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0786296658, 9780786296651",2007.,"Thorndike Press,","Large type books Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Schools Fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,nclp,Floating,net,09/01/2017,1
1886970,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0439064864, 0439064872, 9780439064866",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,rbe,09/01/2017,2
2703893,"Harry Potter and the Deathly Hallows. Part 1 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,"0780661656, 0780674316, 9780780661653, 9780780674318",[2011],"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,wal,09/01/2017,2
2613376,"Harry Potter and the half-blood prince [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; produced by David Heyman, David Barron ; screenplay by Steve Kloves ; directed by David Yates.",,"0780674316, 1419864173, 9780780674318, 9781419864179",c2009.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Teenagers Conduct of life Drama, Good and evil Drama, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,wal,09/01/2017,2
3211483,"Harry Potter and the deathly hallows. Part 2 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,"0780662040, 0780674316, 9780780662049, 9780780674318",©2011.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Fiction films, Feature films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,mgm,09/01/2017,1
3222577,Inside the magic : the making of Fantastic Beasts and Where to Find Them / Ian Nathan.,"Nathan, Ian.","006257132X, 9780062571328",2016.,"HarperCollins Publishers,","Fantastic beasts and where to find them Motion picture, Scamander Newt Juvenile literature, Wizards Juvenile literature, Animals Mythical Juvenile literature, Monsters Juvenile literature, Magic Juvenile literature, Harry Potter films Miscellanea, Rowling J K Characters",acbk,canf,NA,cen,09/01/2017,1
1842723,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0590353403, 059035342X",1998.,"A.A. Levine Books,","Fantasy Fiction, Witches Fiction, Wizards Juvenile fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,spa,09/01/2017,1
3219444,Fantastic beasts and where to find them : character guide / by Michael Kogge.,"Kogge, Michael","1338116789, 9781338116786",[2016],"Scholastic, Inc.,","Rowling J K Characters Juvenile literature, Rowling J K Characters, Wizards Juvenile literature, Witches Juvenile literature, Animals Mythical Juvenile literature, Imaginary creatures Juvenile literature, Motion pictures Production and direction Juvenile literature, Characters and characteristics in motion pictures Juvenile literature, Fantasy films Juvenile literature, Harry Potter films Juvenile literature",jcbk,ncnew,NA,lcy,09/01/2017,1
2682998,"Harry Potter magic eye book : 3D magical creatures, beasts and beings.",,"0740797700, 9780740797705",c2010.,"Andrews McMeel Pub.,","Potter Harry Fictitious character Pictorial works Juvenile literature, Visual perception Juvenile literature, Optical illusions Juvenile literature",jcbk,ncnf,NA,bea,10/01/2017,1
1886970,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0439064864, 0439064872, 9780439064866",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,mon,10/01/2017,1
1965109,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0439139597, 9780439139595",2000.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,rbe,10/01/2017,2
2720952,"Mapping the world of the sorcerer's apprentice : an unauthorized exploration of the Harry Potter series complete through book six / edited by Mercedes Lackey, with Leah Wilson.",,"1932100598, 9781932100594",[2005?].,"BenBella Books ; Distributed by Independent Publishers Group,","Rowling J K Criticism and interpretation, Fantasy fiction English History and criticism, Childrens stories English History and criticism, Rowling J K Characters Harry Potter, Potter Harry Fictitious character, Wizards in literature, Magic in literature, Rowling J K Harry Potter",acbk,nanf,NA,bea,10/01/2017,1
1971693,Harry Potter and the sorcerer's stone [sound recording] / J.K. Rowling.,"Rowling, J. K.","0807281956, 0807286001, 9781524721251",p1999.,"Listening Library,","Witches Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jccd,ncbocd,Floating,gwd,10/01/2017,1
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,dth,10/01/2017,2
1842723,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0590353403, 059035342X",1998.,"A.A. Levine Books,","Fantasy Fiction, Witches Fiction, Wizards Juvenile fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,wal,10/01/2017,2
2629780,"Harry Potter and the prisoner of Azkaban [videorecording] / Warner Bros. Pictures ; a Heyday Films/1492 Pictures production ; screenplay by Steve Kloves ; produced by David Heyman, Chris Columbus, Mark Radcliffe ; directed by Alfonso Cuarón.",,"0780674316, 1419857037, 1419858882, 9780780674318, 9781419857034, 9781419858888",[2007],"Distributed by Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Escapes Drama, Friendship Drama, Feature films, Fantasy films, Action and adventure films, Childrens films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,dth,10/01/2017,2
2277368,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.",0439784549,c2005.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ccfic,NA,cen,10/01/2017,4
3211483,"Harry Potter and the deathly hallows. Part 2 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,"0780662040, 0780674316, 9780780662049, 9780780674318",©2011.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Fiction films, Feature films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,mag,10/01/2017,1
2746652,"Harry Potter : page to screen, the complete filmmaking journey / [Bob McCabe].","McCabe, Bob","0062101897, 9780062101891",2011.,"Harper Design,","Fantasy films, Harry Potter films Handbooks manuals etc, Harry Potter films Miscellanea, Harry Potter films Pictorial works, Potter Harry Fictitious character Handbooks manuals etc, Potter Harry Fictitious character Miscellanea, Potter Harry Fictitious character Pictorial works, Rowling J K Film and video adaptations",acbk,nanf,NA,swt,10/01/2017,1
3222577,Inside the magic : the making of Fantastic Beasts and Where to Find Them / Ian Nathan.,"Nathan, Ian.","006257132X, 9780062571328",2016.,"HarperCollins Publishers,","Fantastic beasts and where to find them Motion picture, Scamander Newt Juvenile literature, Wizards Juvenile literature, Animals Mythical Juvenile literature, Monsters Juvenile literature, Magic Juvenile literature, Harry Potter films Miscellanea, Rowling J K Characters",acbk,nanf,NA,gwd,10/01/2017,1
3217193,Harry Potter and the Chamber of Secrets / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545791324, 9780545791328",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction, JUVENILE FICTION Fantasy Magic, JUVENILE FICTION Action Adventure General, JUVENILE FICTION Social Issues Friendship",jcbk,ncfic,NA,rbe,10/01/2017,1
1886970,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0439064864, 0439064872, 9780439064866",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,dlr,10/01/2017,1
3219444,Fantastic beasts and where to find them : character guide / by Michael Kogge.,"Kogge, Michael","1338116789, 9781338116786",[2016],"Scholastic, Inc.,","Rowling J K Characters Juvenile literature, Rowling J K Characters, Wizards Juvenile literature, Witches Juvenile literature, Animals Mythical Juvenile literature, Imaginary creatures Juvenile literature, Motion pictures Production and direction Juvenile literature, Characters and characteristics in motion pictures Juvenile literature, Fantasy films Juvenile literature, Harry Potter films Juvenile literature",jcbk,ncnf,NA,bal,10/01/2017,1
3217193,Harry Potter and the Chamber of Secrets / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545791324, 9780545791328",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction, JUVENILE FICTION Fantasy Magic, JUVENILE FICTION Action Adventure General, JUVENILE FICTION Social Issues Friendship",jcbk,ncfic,NA,idc,10/01/2017,1
3203386,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.,"Thorne, Jack","1338099132, 9781338099133",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama",acbk,nanf,NA,dlr,10/01/2017,1
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,mgm,10/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,cap,10/01/2017,1
1842723,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0590353403, 059035342X",1998.,"A.A. Levine Books,","Fantasy Fiction, Witches Fiction, Wizards Juvenile fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,spa,10/01/2017,1
2983057,The unofficial Harry Potter insults handbook : 101 comebacks for the Slytherin in your life / Birdy Jones & Laura J. Moss.,"Jones, Birdy.","1480280674, 9781480280670",c2012.,"CreateSpace,","Rowling J K Characters Harry Potter, Potter Harry Fictitious character Handbooks manuals etc, Invective",acbk,nynf,NA,gwd,10/01/2017,1
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,col,10/01/2017,1
3222577,Inside the magic : the making of Fantastic Beasts and Where to Find Them / Ian Nathan.,"Nathan, Ian.","006257132X, 9780062571328",2016.,"HarperCollins Publishers,","Fantastic beasts and where to find them Motion picture, Scamander Newt Juvenile literature, Wizards Juvenile literature, Animals Mythical Juvenile literature, Monsters Juvenile literature, Magic Juvenile literature, Harry Potter films Miscellanea, Rowling J K Characters",acbk,nanf,NA,net,10/01/2017,1
2557026,"The Lexicon : an unauthorized guide to Harry Potter fiction and related material / Steve Vander Ark, with John Kearns, Lisa Waite Bunker, Belinda Hobbs.","Vander Ark, Steve","1571431748, 9781571431745",c2009.,"RDR Books,","Rowling J K Characters Juvenile literature, Rowling J K Stories plots etc Juvenile literature, Potter Harry Fictitious character Miscellanea Juvenile literature",acbk,nanf,NA,lcy,10/01/2017,1
2277368,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.",0439784549,c2005.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,spa,10/01/2017,1
3203386,Harry Potter and the cursed child. Parts one and two : a new play / by Jack Thorne.,"Thorne, Jack","1338099132, 9781338099133",2016.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Potter Harry Fictitious character Drama, Good and evil Drama, Magic Drama, Fantasy drama",acbk,nanf,NA,wts,10/01/2017,1
1967629,Harry Potter and the goblet of fire [sound recording] / J.K. Rowling.,"Rowling, J. K.","0807282596, 9780807282595",p2000.,"Listening Library,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jccd,ncbocd,Floating,glk,10/01/2017,1
2446465,Harry Potter and the deathly hallows [sound recording] / J.K. Rowling.,"Rowling, J. K.","0739360388, 0739360418, 9780739360385, 9780739360415",p2007.,"Listening Library,","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Fantasy fiction, Bildungsromans",jccd,ccbocd,NA,cen,10/01/2017,1
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,mon,10/01/2017,1
1886970,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0439064864, 0439064872, 9780439064866",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,col,10/01/2017,2
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,bea,10/01/2017,1
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,wal,10/01/2017,1
3211483,"Harry Potter and the deathly hallows. Part 2 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,"0780662040, 0780674316, 9780780662049, 9780780674318",©2011.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Fiction films, Feature films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,nga,10/01/2017,2
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,gwd,10/01/2017,2
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,hip,10/01/2017,1
3130115,Harry Potter and the sorcerer's stone / J.K. Rowling ; illustrated by Jim Kay.,"Rowling, J. K.","0545790352, 9780545790352",2015.,"Arthur A. Levine Books, an imprint of Scholastic Inc.,","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Fiction, England Fiction",jcbk,ncfic,NA,hip,10/01/2017,1
2613376,"Harry Potter and the half-blood prince [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; produced by David Heyman, David Barron ; screenplay by Steve Kloves ; directed by David Yates.",,"0780674316, 1419864173, 9780780674318, 9781419864179",c2009.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Teenagers Conduct of life Drama, Good and evil Drama, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,cadvd,NA,cen,10/01/2017,2
1842723,Harry Potter and the sorcerer's stone / by J. K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0590353403, 059035342X",1998.,"A.A. Levine Books,","Fantasy Fiction, Witches Fiction, Wizards Juvenile fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,hip,10/01/2017,1
3219444,Fantastic beasts and where to find them : character guide / by Michael Kogge.,"Kogge, Michael","1338116789, 9781338116786",[2016],"Scholastic, Inc.,","Rowling J K Characters Juvenile literature, Rowling J K Characters, Wizards Juvenile literature, Witches Juvenile literature, Animals Mythical Juvenile literature, Imaginary creatures Juvenile literature, Motion pictures Production and direction Juvenile literature, Characters and characteristics in motion pictures Juvenile literature, Fantasy films Juvenile literature, Harry Potter films Juvenile literature",jcbk,ncnf,NA,mon,10/01/2017,1
2613376,"Harry Potter and the half-blood prince [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; produced by David Heyman, David Barron ; screenplay by Steve Kloves ; directed by David Yates.",,"0780674316, 1419864173, 9780780674318, 9781419864179",c2009.,"Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards England Drama, Teenagers Conduct of life Drama, Good and evil Drama, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,fre,10/01/2017,1
1965109,Harry Potter and the goblet of fire / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0439139597, 9780439139595",2000.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,uni,10/01/2017,1
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,swt,10/01/2017,2
2629780,"Harry Potter and the prisoner of Azkaban [videorecording] / Warner Bros. Pictures ; a Heyday Films/1492 Pictures production ; screenplay by Steve Kloves ; produced by David Heyman, Chris Columbus, Mark Radcliffe ; directed by Alfonso Cuarón.",,"0780674316, 1419857037, 1419858882, 9780780674318, 9781419857034, 9781419858888",[2007],"Distributed by Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Escapes Drama, Friendship Drama, Feature films, Fantasy films, Action and adventure films, Childrens films, Video recordings for the hearing impaired",acdvd,cadvd,NA,cen,10/01/2017,2
1894708,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","0439136350, 0439136369, 9780439136358",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,bal,10/01/2017,3
2176667,Harry Potter and the Order of the Phoenix / by J.K. Rowling ; illustrations by Mary Grandpré.,"Rowling, J. K.","043935806X, 9780439358064",2003.,"Scholastic,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction",jcbk,ncfic,NA,dlr,10/01/2017,1
2305790,Harry Potter and the half-blood prince [sound recording] / J. K. Rowling.,"Rowling, J. K.","0307283658, 9780307283658",p2005.,"Listening Library,","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Fantasy fiction",jccd,ncbocd,Floating,nga,10/01/2017,1
2191398,Harry Potter and the Order of the Phoenix [sound recording] / J.K. Rowling.,"Rowling, J. K.","0807220299, 0807220310, 9780807220290, 9780807220313",p2003.,"Listening Library,","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Boarding schools Juvenile fiction, England Juvenile fiction",jccd,ncbocd,Floating,bal,10/01/2017,1
2410427,Harry Potter and the deathly hallows / by J.K. Rowling ; illustrations by Mary GrandPré.,"Rowling, J. K.","0545010225, 0545029368, 9780545010221, 9780545029360",2007.,"Arthur A. Levine Books,","Potter Harry Fictitious character Juvenile fiction, Wizards Juvenile fiction, England Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction",jcbk,ncfic,NA,bal,10/01/2017,2
2629780,"Harry Potter and the prisoner of Azkaban [videorecording] / Warner Bros. Pictures ; a Heyday Films/1492 Pictures production ; screenplay by Steve Kloves ; produced by David Heyman, Chris Columbus, Mark Radcliffe ; directed by Alfonso Cuarón.",,"0780674316, 1419857037, 1419858882, 9780780674318, 9781419857034, 9781419858888",[2007],"Distributed by Warner Home Video,","Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Escapes Drama, Friendship Drama, Feature films, Fantasy films, Action and adventure films, Childrens films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,wts,10/01/2017,1
1886970,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,"Rowling, J. K.","0439064864, 0439064872, 9780439064866",1999.,"Arthur A. Levine Books,","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction",jcbk,ncfic,NA,hip,10/01/2017,1
3180043,Harry Potter : the character vault / by Jody Revenson ; produced by Insight Editions.,"Revenson, Jody,","0062407449, 9780062407443",2015.,"Harper Design, an imprint of HarperCollinsPublishers,","Harry Potter films Miscellanea, Rowling J K Characters, Potter Harry Fictitious character Miscellanea, Fantasy films",acbk,nanf,NA,bro,10/01/2017,1
